respid,status,language,gender,age,province,license_mutualfunds,license_insurance,license_securities,educ,marital_status,children,scn1a_name,scn1a_apr,scn1a_mtr,scn1a_solicit,scn1a_answer,scn1b_name,scn1b_apr,scn1b_mtr,scn1b_solicit,scn1b_answer,scn2a_name,scn2a_bequest,scn2a_rate,scn2a_health,scn2a_solicit,scn2a_payout,scn2a_comp,scn2a_answer,scn2b_name,scn2b_bequest,scn2b_rate,scn2b_health,scn2b_solicit,scn2b_payout,scn2b_comp,scn2b_answer,scn3a_name,scn3a_borrow,scn3a_health,scn3a_rate,scn3a_solicit,scn3a_answer,scn3b_name,scn3b_borrow,scn3b_health,scn3b_rate,scn3b_solicit,scn3b_answer,scn4a_name,scn4a_mutfees,scn4a_segfees,scn4a_solicit,scn4a_answer,scn4b_name,scn4b_mutfees,scn4b_segfees,scn4b_solicit,scn4b_answer,employment,certification_qafp,certification_cfp,certification_plfin,certification_dk,certification_pnts,certification_cim,certification_cfa,certification_clu,certification_cpa,certification_tep,certification_pfp,certification_rfp,certification_rrc,certification_chs,certification_cpfintl,certification_epc,certification_other,license_prod_ul,license_prod_mf,license_prod_segfund,license_prod_annuities,license_prod_ltci,license_prod_ilgic,license_prod_etf,work_experience,Q16dk_7777777,Q16dk_8888888,service,compensation,comp_salaryonly,comp_salarybonus,comp_commissions,comp_aum,comp_ffa,comp_other,refer,patience,risk,emo_extra_enthu,emo_criti_quarrel,emo_depend_selfdis,emo_anxious_upset,emo_open_complex,emo_reser_quiet,emo_sympa_warm,emo_disorg_careless,emo_calm_stable,emo_convent_uncreative,state_bequest,state_inherithome,state_sellhome,state_debtnogood,state_qualitylife,state_investshares,state_optimfinpl,income,income_dk_pnts,income_gt60k,income_lt160k,income_gt90k,income_lt30k,fparea_ag,fparea_credit,fparea_intl,fparea_divorce,fparea_educ,fparea_groupben,fparea_estate,fparea_execomp,fparea_insur,fparea_invest,fparea_mortgage,fparea_disabil,fparea_privbank,fparea_respinvest,fparea_retplan,fparea_smallbus,fparea_succplan,fparea_taxplan,prod_own_ul,prod_own_mf,prod_own_segfund,prod_own_annuities,prod_own_ltci,prod_own_ilgic,prod_own_etf,prod_own_realestate,value_realestate,value_realestate_dkpnts,prod_spouse_ul,prod_spouse_mf,prod_spouse_segfund,prod_spouse_annuities,prod_spouse_ltci,prod_spouse_ilgic,prod_spouse_etf,prod_spouse_realestate,db_plan,rrsp_own,rrsp_balance,rrsp_share,tfsa_own,tfsa_balance,tfsa_share,grouplan_own,grouplan_balance,grouplan_share,dcplan_own,dcplan_balance,dcplan_share,otheracc_own,otheracc_balance,otheracc_share,accounts_pnts,debt_thresh1,debt_thresh2,debt,debt_dk_pnts,debt_gt1,debt_lt2,stockmkt_expectation,Q32dk_7777777,stockmkt_confidence,stockmkt_40p,stockmkt_30_40,stockmkt_20_30,stockmkt_10_20,stockmkt_0_10,stockmkt_m10_0,stockmkt_m20_m10,stockmkt_m30_m20,stockmkt_m40_m30,stockmkt_m40p,selfass,selfconf,credits,timestamp,sample,income_impute,debt_impute,time,reminder
101865,complete,French,Woman,50,Quebec,yes,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",yes,Peter,2.5%,30%,UL prompt,RRSP,Monica,5%,50%,No prompt,RRSP,Suzie,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Mary,alone and has no children,4%,poor (below average),No prompt,"14,000",No prompt,Diversified MF with RATE and COMP,Joe,1.5%,good (average),5%,No prompt,LTCI at cost NAME (280 or 210),Justin,2.5%,excellent (above average),2%,Mortgage prompt,Payoff mortgage,Linda,2%,4%,ETF prompt,Mutual Fund of MUTFEES,Kate,1%,3%,No prompt,Mutual Fund of MUTFEES,Credit Union,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,18.0,0,0,Advice on investments,Salary plus bonus based on sales,no,yes,no,no,no,no,Occasionally,Very patient,Above average fin risks for above-average returns,Agree strongly,Disagree moderately,Agree strongly,Agree a little,Agree moderately,Agree a little,Agree strongly,Disagree strongly,Agree strongly,Agree a little,Agree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,,1,yes,yes,D/k,,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,yes,no,yes,,1.0,,,,,,,,,yes,no,,,no,,,no,,,no,,,no,,,1,500000,250000,148000.0,0,,,8.0,0,Very confident,0.0,0.0,5.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,It is about the same,"Yes, I have some confidence",,Thu Oct 21 18:57:16 UTC+0 2021,IQPF,85000.0,148000.0,Oct 21,0
101162,complete,French,Man,67,Quebec,yes,yes,no,University certificate or diploma below the bachelor's level,Married,yes,Sally,5%,50%,No prompt,RRSP,James,2.5%,30%,UL prompt,TFSA,Suzie,with his/her partner who is 10 years younger,4%,excellent (above average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Mary,alone and has no children,6%,poor (below average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Justin,3.5%,poor (below average),3%,No prompt,Invest in funds at expected RATE,Joe,1.5%,good (average),5%,Mortgage prompt,Invest in funds at expected RATE,Greg,2%,4%,No prompt,ETF,Linda,1%,3%,ETF prompt,ETF,Self-employed,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,34.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Patient,Substantial fin risks for substantial returns,Agree a little,Disagree a little,Agree strongly,Disagree strongly,Disagree strongly,Agree strongly,Agree strongly,Agree a little,Agree strongly,Agree strongly,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,130000.0,0,,,,,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,,,yes,yes,no,no,no,no,no,no,no,yes,785000.0,almost all,no,,,no,,,no,,,no,,,0,100000,50000,90000.0,0,,,8.0,0,Very confident,0.0,0.0,0.0,30.0,40.0,20.0,10.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",,Mon Oct 18 17:35:56 UTC+0 2021,IQPF,130000.0,90000.0,Oct 18,0
100618,complete,French,Man,52,Quebec,no,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,yes,James,7.5%,50%,No prompt,RRSP,Monica,5%,30%,UL prompt,TFSA,Mary,with his/her partner who is 10 years younger,4%,poor (below average),Mutual Funds prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Paul,alone and has no children,10%,excellent (above average),No prompt,"15,750",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Justin,1.5%,good (average),3%,Mortgage prompt,Invest in funds at expected RATE,Joe,2.5%,excellent (above average),5%,No prompt,Invest in funds at expected RATE,Greg,3%,3%,No prompt,ETF,Kate,2%,4%,ETF prompt,ETF,Insurance Company,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,1.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Occasionally,Very patient,Substantial fin risks for substantial returns,Agree a little,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Agree strongly,Agree strongly,Neither agree nor disagree,Agree strongly,Disagree moderately,Agree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,155000.0,0,,,,,no,no,no,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,no,yes,no,no,no,yes,no,,,yes,no,yes,no,no,no,no,no,no,no,,,no,,,no,,,no,,,no,,,1,100000,50000,90000.0,0,,,6.0,0,Very confident,0.0,0.0,10.0,20.0,50.0,10.0,5.0,3.0,2.0,0.0,It is about the same,"Yes, I have some confidence",,Mon Oct 18 16:56:52 UTC+0 2021,IQPF,155000.0,90000.0,Oct 18,0
100332,complete,French,Man,32,Quebec,yes,yes,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",no,Monica,2.5%,30%,No prompt,TFSA,Sally,5%,50%,UL prompt,Repay debt,Paul,with his/her partner who is 10 years younger,4%,excellent (above average),No prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,alone and has no children,10%,good (average),Mutual Funds prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Sophie,2.5%,poor (below average),2%,No prompt,LTCI at cost NAME (280 or 210),Justin,1.5%,good (average),5%,Mortgage prompt,LTCI at cost NAME (280 or 210),Linda,2%,2%,ETF prompt,ETF,Kate,3%,4%,No prompt,ETF,Financial Planning Firm,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,6.0,0,0,Prefer not to say,Primarily Assets under Management,no,no,no,yes,no,no,Rarely,Patient,Above average fin risks for above-average returns,Disagree a little,Disagree strongly,Agree strongly,Agree a little,Agree moderately,Agree strongly,Agree strongly,Agree a little,Agree moderately,Agree a little,Agree,Don't know,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,,1,yes,yes,no,,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,,,,,no,no,,,no,,,no,,,no,,,no,,,1,100000,50000,115000.0,0,,,8.0,0,Not very confident,0.0,2.0,8.0,20.0,40.0,20.0,8.0,2.0,0.0,0.0,Prefer not to say,"Yes, I have some confidence",,Mon Oct 18 17:05:22 UTC+0 2021,IQPF,90000.0,115000.0,Oct 18,0
100034,complete,French,Man,62,Quebec,no,yes,no,"University certificate, diploma, degree above the bachelor's level",Married,yes,Peter,5%,30%,No prompt,Repay debt,Sally,2.5%,50%,UL prompt,RRSP,Mary,with his/her partner who is 10 years younger,4%,good (average),Mutual Funds prompt,"15,750",No prompt,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Suzie,alone and has no children,6%,excellent (above average),No prompt,"14,000",Investment sale contributes to comp,"All life annuity with payout NAME (23,030.00 or 21,437.50)",Justin,2.5%,poor (below average),3%,Mortgage prompt,LTCI at cost NAME (280 or 210),Sophie,1.5%,excellent (above average),2%,No prompt,Payoff mortgage,Greg,3%,4%,No prompt,ETF,Kate,1%,2%,ETF prompt,ETF,Financial Planning Firm,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,3.0,0,0,Fin. plan. including implementation (sales),Salary only,yes,no,no,no,no,no,Frequently,Patient,Above average fin risks for above-average returns,Agree strongly,Disagree moderately,Agree strongly,Disagree moderately,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree a little,Agree a little,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,100000.0,0,,,,,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,1500000.0,0.0,yes,yes,no,no,no,no,yes,yes,no,yes,900000.0,half,yes,85000.0,half,no,,,no,,,yes,100000.0,half,0,1500000,750000,70000.0,0,,,10.0,0,Somewhat confident,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,It is better than average,Don't know,,Mon Oct 18 17:09:01 UTC+0 2021,IQPF,100000.0,70000.0,Oct 18,0
100578,complete,French,Woman,28,Quebec,no,no,no,"University certificate, diploma, degree above the bachelor's level","Single, never married",no,James,2.5%,50%,UL prompt,RRSP,Sally,7.5%,30%,No prompt,TFSA,Paul,alone and has no children,4%,poor (below average),No prompt,"15,750",No prompt,Diversified MF with RATE and COMP,John,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,Joe,2.5%,good (average),2%,No prompt,Invest in funds at expected RATE,Sophie,1.5%,excellent (above average),5%,Mortgage prompt,Invest in funds at expected RATE,Greg,2%,2%,No prompt,ETF,Linda,1%,3%,ETF prompt,ETF,Bank,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.0,0,0,Fin. plan. (without implementation),Salary only,yes,no,no,no,no,no,Frequently,Patient,Average fin risks for average returns,Agree strongly,Disagree strongly,Agree moderately,Agree a little,Agree strongly,Disagree moderately,Agree strongly,Disagree strongly,Neither agree nor disagree,Disagree strongly,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,100000.0,0,,,,,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes,no,,,,,,,,,,,yes,no,,,no,,,no,,,no,,,no,,,1,100000,50000,0.0,0,,,,1,Extremely confident,0.0,2.0,10.0,25.0,25.0,25.0,10.0,3.0,0.0,0.0,It is better than average,Don't know,,Mon Oct 18 16:49:29 UTC+0 2021,IQPF,100000.0,0.0,Oct 18,0
101410,complete,French,Man,44,Quebec,yes,no,no,"University certificate, diploma, degree above the bachelor's level","Single, never married",no,Peter,7.5%,50%,No prompt,RRSP,Sally,5%,30%,UL prompt,TFSA,Paul,with his/her partner who is 10 years younger,6%,excellent (above average),No prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Mary,alone and has no children,10%,good (average),Mutual Funds prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Joe,1.5%,poor (below average),3%,No prompt,LTCI at cost NAME (280 or 210),Sophie,3.5%,good (average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Kate,2%,3%,ETF prompt,Index-Linked GIC,Mike,3%,4%,No prompt,Index-Linked GIC,Bank,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,21.0,0,0,Fin. plan. including implementation (sales),Salary plus bonus based on sales,no,yes,no,no,no,no,Occasionally,Very impatient,Above average fin risks for above-average returns,Disagree a little,Disagree strongly,Agree strongly,Disagree moderately,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree moderately,Disagree a little,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,185000.0,0,,,,,no,no,yes,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,1200000.0,0.0,,,,,,,,,yes,yes,450000.0,almost all,yes,115000.0,half,no,,,no,,,yes,320000.0,half,0,1200000,600000,105000.0,0,,,7.0,0,Very confident,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,It is about the same,"Yes, very much",,Tue Oct 19 12:34:59 UTC+0 2021,IQPF,185000.0,105000.0,Oct 19,0
101161,complete,French,Man,58,Quebec,yes,no,no,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,yes,Peter,7.5%,50%,UL prompt,Repay debt,Sally,5%,30%,No prompt,Repay debt,John,with his/her partner who is 10 years younger,4%,excellent (above average),No prompt,"14,000",Investment sale contributes to comp,Seg funds with PAYOUT,Mary,alone and has no children,6%,poor (below average),Mutual Funds prompt,"15,750",No prompt,Diversified MF with RATE and COMP,Sophie,3.5%,poor (below average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Isabelle,2.5%,good (average),3%,No prompt,Payoff mortgage,Kate,3%,4%,No prompt,Mutual Fund of MUTFEES,Greg,2%,2%,ETF prompt,Mutual Fund of MUTFEES,Credit Union,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,12.0,0,0,Fin. plan. including implementation (sales),Salary only,yes,no,no,no,no,no,Occasionally,Patient,Substantial fin risks for substantial returns,Agree strongly,Disagree moderately,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Disagree strongly,Disagree strongly,Disagree strongly,Neither agree nor disagree,Disagree,Strongly Agree,Disagree,Don't know,Strongly Agree,Strongly Agree,Disagree,80000.0,0,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,300000.0,0.0,no,no,no,no,no,no,no,no,yes,no,,,no,,,no,,,no,,,no,,,1,300000,150000,190000.0,0,,,6.0,0,Extremely confident,0.0,1.0,5.0,10.0,49.0,1.0,10.0,12.0,8.0,4.0,Don't know,"Yes, I have some confidence",,Mon Oct 18 16:56:10 UTC+0 2021,IQPF,80000.0,190000.0,Oct 18,0
101774,complete,French,Man,58,Quebec,yes,yes,no,University certificate or diploma below the bachelor's level,Divorced,yes,Peter,5%,50%,UL prompt,RRSP,Monica,7.5%,30%,No prompt,Repay debt,Mary,alone and has no children,6%,poor (below average),No prompt,"14,000",Investment sale contributes to comp,Diversified MF with RATE and COMP,John,with his/her partner who is 10 years younger,10%,good (average),Mutual Funds prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Sophie,3.5%,good (average),3%,Mortgage prompt,Payoff mortgage,Joe,2.5%,excellent (above average),5%,No prompt,Payoff mortgage,Kate,3%,2%,No prompt,Index-Linked GIC,Mike,2%,3%,ETF prompt,Index-Linked GIC,Financial Planning Firm,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,36.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree a little,Disagree strongly,Agree strongly,Disagree a little,Agree a little,Agree a little,Agree strongly,Disagree moderately,Agree strongly,Disagree strongly,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,525000.0,0,,,,,no,no,no,yes,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,700000.0,0.0,,,,,,,,,no,yes,250000.0,almost all,no,,,no,,,no,,,yes,260000.0,almost all,0,700000,350000,260000.0,0,,,7.0,0,Somewhat confident,2.0,5.0,8.0,15.0,20.0,20.0,15.0,8.0,5.0,2.0,It is better than average,"Yes, I have some confidence",,Mon Oct 18 17:30:20 UTC+0 2021,IQPF,525000.0,260000.0,Oct 18,0
101990,complete,French,Man,47,Quebec,yes,no,yes,"University certificate, diploma, degree above the bachelor's level",Living common-law,yes,Monica,7.5%,50%,UL prompt,Repay debt,Sally,5%,30%,No prompt,Repay debt,Mary,alone and has no children,10%,good (average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,with his/her partner who is 10 years younger,4%,excellent (above average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Justin,3.5%,excellent (above average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Sophie,1.5%,good (average),3%,No prompt,LTCI at cost NAME (280 or 210),Mike,2%,3%,ETF prompt,ETF,Linda,1%,2%,No prompt,ETF,Insurance Company,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,18.0,0,0,Advice on investments,Salary plus bonus based on sales,no,yes,no,no,no,no,Occasionally,Patient,Substantial fin risks for substantial returns,Disagree strongly,Disagree a little,Agree strongly,Neither agree nor disagree,Agree strongly,Disagree moderately,Agree strongly,Disagree moderately,Agree moderately,Disagree moderately,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Disagree,,1,yes,no,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,,1.0,yes,yes,no,no,no,no,yes,yes,no,no,,,no,,,no,,,no,,,no,,,1,500000,250000,,1,no,yes,8.0,0,Very confident,1.0,5.0,10.0,15.0,19.0,19.0,15.0,10.0,5.0,1.0,It is about the same,"Yes, I have some confidence",,Mon Oct 18 17:06:10 UTC+0 2021,IQPF,750000.0,400000.0,Oct 18,0
100027,complete,French,Man,65,Quebec,yes,yes,no,University certificate or diploma below the bachelor's level,Married,yes,Sally,2.5%,30%,No prompt,Repay debt,Monica,5%,50%,UL prompt,RRSP,Mary,alone and has no children,6%,excellent (above average),No prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,with his/her partner who is 10 years younger,4%,poor (below average),Mutual Funds prompt,"14,000",Investment sale contributes to comp,Seg funds with PAYOUT,Isabelle,3.5%,excellent (above average),2%,Mortgage prompt,Payoff mortgage,Joe,1.5%,good (average),3%,No prompt,Payoff mortgage,Kate,3%,2%,No prompt,Index-Linked GIC,Greg,1%,3%,ETF prompt,Index-Linked GIC,Self-employed,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no,28.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Patient,Above average fin risks for above-average returns,Agree moderately,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Agree a little,Disagree a little,Agree moderately,Agree a little,Agree moderately,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,98000.0,0,,,,,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,,,no,yes,no,no,yes,no,no,no,no,yes,380000.0,almost all,yes,10000.0,half,no,,,no,,,no,,,0,100000,50000,300000.0,0,,,5.0,0,Very confident,5.0,10.0,15.0,20.0,30.0,10.0,10.0,0.0,0.0,0.0,It is about the same,"Yes, I have some confidence",,Mon Oct 18 17:10:14 UTC+0 2021,IQPF,98000.0,300000.0,Oct 18,0
102832,complete,French,Man,42,Quebec,yes,yes,yes,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,yes,Peter,2.5%,50%,No prompt,RRSP,Monica,7.5%,30%,UL prompt,Repay debt,Mary,with his/her partner who is 10 years younger,6%,poor (below average),No prompt,"14,000",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",John,alone and has no children,10%,good (average),Mutual Funds prompt,"15,750",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Sophie,3.5%,poor (below average),2%,Mortgage prompt,LTCI at cost NAME (280 or 210),Joe,2.5%,excellent (above average),5%,No prompt,LTCI at cost NAME (280 or 210),Greg,2%,4%,ETF prompt,Index-Linked GIC,Mike,3%,3%,No prompt,Mutual Fund of MUTFEES,Self-employed,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,12.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Frequently,Patient,Above average fin risks for above-average returns,Agree strongly,Disagree strongly,Agree strongly,Agree strongly,Agree moderately,Agree moderately,Agree strongly,Disagree strongly,Agree moderately,Disagree a little,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Disagree,250000.0,0,,,,,no,no,no,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,no,yes,1000000.0,0.0,no,yes,no,no,no,no,no,no,no,yes,150000.0,almost all,yes,85000.0,almost all,no,,,no,,,yes,100000.0,almost all,0,1000000,500000,10000.0,0,,,6.0,0,Somewhat confident,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,It is better than average,Don't know,,Mon Oct 18 17:10:45 UTC+0 2021,IQPF,250000.0,10000.0,Oct 18,0
101398,complete,French,Man,44,Quebec,yes,no,yes,"University certificate, diploma, degree above the bachelor's level",Living common-law,yes,James,7.5%,30%,No prompt,Repay debt,Sally,5%,50%,UL prompt,RRSP,Suzie,alone and has no children,4%,excellent (above average),Mutual Funds prompt,"15,750",Investment sale contributes to comp,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Mary,with his/her partner who is 10 years younger,6%,poor (below average),No prompt,"14,000",No prompt,Seg funds with PAYOUT,Justin,1.5%,poor (below average),5%,No prompt,LTCI at cost NAME (280 or 210),Isabelle,3.5%,good (average),2%,Mortgage prompt,Payoff mortgage,Mike,2%,3%,ETF prompt,Index-Linked GIC,Greg,1%,2%,No prompt,Index-Linked GIC,Financial Planning Firm,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,20.0,0,0,Fin. plan. including implementation (sales),Primarily Assets under Management,no,no,no,yes,no,no,Occasionally,Patient,Substantial fin risks for substantial returns,Agree a little,Disagree moderately,Agree strongly,Agree a little,Agree moderately,Agree a little,Agree strongly,Disagree moderately,Agree moderately,Agree moderately,Don't know,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Disagree,450000.0,0,,,,,no,no,no,no,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,no,no,no,no,yes,yes,1100000.0,0.0,no,yes,no,no,no,no,yes,yes,yes,yes,300000.0,almost all,yes,150000.0,almost all,no,,,no,,,no,,,0,1100000,550000,0.0,0,,,10.0,0,Very confident,0.0,0.0,15.0,40.0,20.0,25.0,0.0,0.0,0.0,0.0,It is better than average,"Yes, very much",,Mon Oct 18 17:03:20 UTC+0 2021,IQPF,450000.0,0.0,Oct 18,0
101765,complete,French,Man,51,Quebec,yes,yes,no,University certificate or diploma below the bachelor's level,Living common-law,yes,James,5%,50%,UL prompt,RRSP,Sally,2.5%,30%,No prompt,TFSA,John,alone and has no children,6%,excellent (above average),Mutual Funds prompt,"14,000",No prompt,"Partial $10,000 life annuity with payout NAME (151,975.68 or 163,265.31)",Suzie,with his/her partner who is 10 years younger,4%,poor (below average),No prompt,"15,750",Investment sale contributes to comp,Seg funds with PAYOUT,Sophie,1.5%,poor (below average),3%,No prompt,Invest in funds at expected RATE,Isabelle,3.5%,good (average),5%,Mortgage prompt,LTCI at cost NAME (280 or 210),Kate,2%,3%,ETF prompt,Mutual Fund of MUTFEES,Linda,3%,4%,No prompt,Mutual Fund of MUTFEES,Financial Planning Firm,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no,no,22.0,0,0,Fin. plan. including implementation (sales),Primarily commissions,no,no,yes,no,no,no,Occasionally,Patient,Substantial fin risks for substantial returns,Agree strongly,Agree moderately,Agree strongly,Agree a little,Agree strongly,Agree moderately,Agree moderately,Disagree strongly,Agree strongly,Disagree moderately,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,400000.0,0,,,,,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,2500000.0,0.0,yes,no,yes,yes,no,no,no,yes,no,no,,,no,,,no,,,no,,,no,,,0,2500000,1250000,200000.0,0,,,6.0,0,Very confident,0.0,5.0,10.0,25.0,50.0,5.0,5.0,0.0,0.0,0.0,It is better than average,"Yes, I have some confidence",,Mon Oct 18 17:05:42 UTC+0 2021,IQPF,400000.0,200000.0,Oct 18,0
